,season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won,pred
3695,2013,6657,10592,0,7,-4,66,70,0,0.16660856
3696,2013,7028,10592,0,1,-18,55,73,0,0.124892816
3697,2013,5342,10692,0,-7,11,57,46,1,0.1230206
3698,2014,2808,174,0,15,12,67,55,1,0.18359736
3699,2014,5710,174,0,0,-7,64,71,0,0.16186222
3700,2014,10693,249,0,13,40,75,35,1,0.14053121
3701,2014,3297,317,0,-7,-23,61,84,0,0.15454134
3702,2014,7722,317,0,-3,-6,64,70,0,0.14100657
3703,2014,10463,317,0,-15,-9,59,68,0,0.11532263
3704,2014,10693,317,0,-1,1,64,63,1,0.14329566
3705,2014,8911,351,0,3,2,87,85,1,0.16608931
3706,2014,1909,651,0,3,-30,55,85,0,0.16567715
3707,2014,6007,651,0,-5,-14,60,74,0,0.13432378
3708,2014,10693,651,0,4,17,69,52,1,0.15182035
3709,2014,6825,1076,0,3,19,87,68,1,0.18357305
3710,2014,9264,1134,0,0,-12,69,81,0,0.15461136
3711,2014,10593,1134,0,15,27,64,37,1,0.19949457
3712,2014,3433,1477,0,-7,4,61,57,1,0.13248149
3713,2014,10083,1611,0,15,11,70,59,1,0.11126873
3714,2014,7029,1706,0,-1,29,77,48,1,0.15734883
3715,2014,2808,1808,0,6,-10,53,63,0,0.17284839
3716,2014,3983,1808,0,4,-5,76,81,0,0.17862108
3717,2014,4293,1808,0,-1,-6,54,60,0,0.16070382
3718,2014,5275,1808,0,3,-6,54,60,0,0.12432603
3719,2014,8468,1808,0,-3,-8,81,89,0,0.13452962
3720,2014,10049,1808,0,5,-12,65,77,0,0.16109425
3721,2014,651,1909,0,-3,30,85,55,1,0.11704413
3722,2014,9465,1909,0,-11,-10,66,76,0,0.1127505
3723,2014,2808,2111,0,10,10,62,52,1,0.17211741
3724,2014,6658,2111,0,5,-1,59,60,0,0.13528052
3725,2014,8604,2111,0,1,-10,72,82,0,0.13555138
3726,2014,8691,2111,0,8,-2,53,55,0,0.11940058
3727,2014,5275,2145,0,9,15,93,78,1,0.11658122
3728,2014,5140,2369,0,-11,7,78,71,1,0.1617964
3729,2014,4178,2471,0,13,11,80,69,1,0.1800533
3730,2014,174,2808,0,-15,-12,55,67,0,0.118987225
3731,2014,1808,2808,0,-6,10,63,53,1,0.14523952
3732,2014,2111,2808,0,-10,-10,52,62,0,0.14702478
3733,2014,7029,2808,0,-8,-16,45,61,0,0.14103532
3734,2014,9431,2808,0,-3,-11,68,79,0,0.15432835
3735,2014,5106,3043,0,1,5,71,66,1,0.15819146
3736,2014,317,3297,0,7,23,84,61,1,0.13893314
3737,2014,6727,3297,0,-1,-8,77,85,0,0.12588803
3738,2014,1477,3433,0,7,-4,57,61,0,0.18068467
3739,2014,5275,3433,0,8,7,80,73,1,0.12902358
3740,2014,8809,3949,0,0,13,78,65,1,0.18003204
3741,2014,1808,3983,0,-4,5,81,76,1,0.1428759
3742,2014,5924,3983,0,-11,-18,75,93,0,0.14994647
3743,2014,6310,3983,0,-3,-2,83,85,0,0.13029188
3744,2014,2471,4178,0,-13,-11,69,80,0,0.11023394
3745,2014,8604,4178,0,-8,3,60,57,1,0.13176833
3746,2014,4293,4212,0,1,7,56,49,1,0.15919416
3747,2014,1808,4293,0,1,6,60,54,1,0.1502121
3748,2014,4212,4293,0,-1,-7,49,56,0,0.15389916
3749,2014,4625,4293,0,4,-5,69,74,0,0.18312903
3750,2014,5241,4293,0,6,-3,72,75,0,0.18432513
3751,2014,10593,4293,0,7,-2,76,78,0,0.18096313
3752,2014,10693,4293,0,6,-1,73,74,0,0.13345826
3753,2014,4293,4625,0,-4,5,74,69,1,0.14722602
3754,2014,4834,4625,0,-9,-7,64,71,0,0.16239503
3755,2014,8502,4625,0,-1,-15,51,66,0,0.11832566
3756,2014,4625,4834,0,9,7,71,64,1,0.17691809
3757,2014,8809,5004,0,-5,19,86,67,1,0.17027622
3758,2014,3043,5106,0,-1,-5,66,71,0,0.13456674
3759,2014,10083,5106,0,7,18,78,60,1,0.12200287
3760,2014,2369,5140,0,11,-7,71,78,0,0.17463991
3761,2014,8809,5140,0,3,20,83,63,1,0.15706685
3762,2014,4293,5241,0,-6,3,75,72,1,0.14673628
3763,2014,8809,5241,0,-9,-2,71,73,0,0.15160477
3764,2014,8911,5241,0,-5,-14,65,79,0,0.16342255
3765,2014,10716,5241,0,-13,-17,40,57,0,0.10962358
3766,2014,1808,5275,0,-3,6,60,54,1,0.16510694
3767,2014,2145,5275,0,-9,-15,78,93,0,0.18402216
3768,2014,3433,5275,0,-8,-7,73,80,0,0.15363406
3769,2014,10083,5275,0,3,-2,59,61,0,0.13251062
3770,2014,174,5710,0,0,7,71,64,1,0.12788665
3771,2014,6693,5805,0,7,-5,75,80,0,0.15019572
3772,2014,7722,5805,0,8,19,63,44,1,0.14730228
3773,2014,3983,5924,0,11,18,93,75,1,0.17572604
3774,2014,8502,5958,0,7,3,83,80,1,0.12352773
3775,2014,10815,5958,0,0,-15,59,74,0,0.15233052
3776,2014,651,6007,0,5,14,74,60,1,0.12988172
3777,2014,8604,6109,0,-3,5,58,53,1,0.14408006
3778,2014,7722,6143,0,9,4,73,69,1,0.13719049
3779,2014,3983,6310,0,3,2,85,83,1,0.18377359
3780,2014,7196,6310,0,-5,-2,77,79,0,0.12112361
3781,2014,2111,6658,0,-5,1,60,59,1,0.1621076
3782,2014,5805,6693,0,-7,5,80,75,1,0.12791416
3783,2014,3297,6727,0,1,8,85,77,1,0.15988265
3784,2014,1076,6825,0,-3,-19,68,87,0,0.11335251
3785,2014,10693,6825,0,5,8,85,77,1,0.12963255
3786,2014,1706,7029,0,1,-29,48,77,0,0.13472717
3787,2014,2808,7029,0,8,16,61,45,1,0.17456979
3788,2014,6310,7196,0,5,2,79,77,1,0.15594383
3789,2014,317,7722,0,3,6,70,64,1,0.14447494
3790,2014,5805,7722,0,-8,-19,44,63,0,0.12909888
3791,2014,6143,7722,0,-9,-4,69,73,0,0.15379499
3792,2014,9431,8020,0,8,17,77,60,1,0.15190357
3793,2014,9913,8020,0,7,-2,75,77,0,0.149983
3794,2014,1808,8468,0,3,8,89,81,1,0.16092908
3795,2014,4625,8502,0,1,15,66,51,1,0.19496225
3796,2014,5958,8502,0,-7,-3,80,83,0,0.18225719
3797,2014,2111,8604,0,-1,10,82,72,1,0.1619967
3798,2014,4178,8604,0,8,-3,57,60,0,0.17123607
3799,2014,6109,8604,0,3,-5,53,58,0,0.14116704
3800,2014,2111,8691,0,-8,2,55,53,1,0.16860962
3801,2014,10287,8691,0,-11,-24,53,77,0,0.13527259
3802,2014,3949,8809,0,0,-13,65,78,0,0.11290358
3803,2014,5004,8809,0,5,-19,67,86,0,0.13673031
3804,2014,5140,8809,0,-3,-20,63,83,0,0.16899166
3805,2014,5241,8809,0,9,2,73,71,1,0.18233173
3806,2014,351,8911,0,-3,-2,85,87,0,0.17097989
3807,2014,5241,8911,0,5,14,79,65,1,0.17749295
3808,2014,9431,9196,0,9,17,76,59,1,0.15830846
3809,2014,1134,9264,0,0,12,81,69,1,0.12123075
3810,2014,2808,9431,0,3,11,79,68,1,0.16912699
3811,2014,8020,9431,0,-8,-17,60,77,0,0.175049
3812,2014,9196,9431,0,-9,-17,59,76,0,0.15940627
3813,2014,1909,9465,0,11,10,76,66,1,0.16743517
3814,2014,8020,9913,0,-7,2,77,75,1,0.17583539
3815,2014,1808,10049,0,-5,12,77,65,1,0.15005223
3816,2014,10559,10049,0,-13,-20,53,73,0,0.16412333
3817,2014,1611,10083,0,-15,-11,59,70,0,0.18955179
3818,2014,5106,10083,0,-7,-18,60,78,0,0.16333571
3819,2014,5275,10083,0,-3,2,61,59,1,0.13767254
3820,2014,8691,10287,0,11,24,77,53,1,0.1330504
3821,2014,317,10463,0,15,9,68,59,1,0.1549912
3822,2014,10049,10559,0,13,20,73,53,1,0.15533285
3823,2014,1134,10593,0,-15,-27,37,64,0,0.10285337
3824,2014,4293,10593,0,-7,2,78,76,1,0.14811285
3825,2014,249,10693,0,-13,-40,35,75,0,0.15028933
3826,2014,317,10693,0,1,-1,63,64,0,0.14353767
3827,2014,651,10693,0,-4,-17,52,69,0,0.12271778
3828,2014,4293,10693,0,-6,1,74,73,1,0.16756366
3829,2014,6825,10693,0,-5,-8,77,85,0,0.17690721
3830,2014,5241,10716,0,13,17,57,40,1,0.19952087
3831,2014,5958,10815,0,0,15,74,59,1,0.17046392
3832,2015,6694,175,0,11,9,69,60,1,0.17580299
3833,2015,6659,318,0,-8,-15,58,73,0,0.16510718
3834,2015,9265,318,0,-13,-21,72,93,0,0.13136965
3835,2015,10694,318,0,1,7,85,78,1,0.16187403
3836,2015,10816,318,0,-4,-8,60,68,0,0.13216883
3837,2015,6311,440,0,1,9,87,78,1,0.12576503
3838,2015,10717,440,0,-7,-3,53,56,0,0.17252862
3839,2015,3230,652,0,-11,1,57,56,1,0.12199031
3840,2015,10084,671,0,13,12,79,67,1,0.14038076
3841,2015,2112,760,0,0,1,56,55,1,0.20047984
3842,2015,10498,1009,0,7,6,68,62,1,0.114311226
3843,2015,6572,1043,0,3,3,67,64,1,0.12722847
3844,2015,8912,1043,0,-5,-8,48,56,0,0.1693443
3845,2015,5344,1077,0,0,4,94,90,1,0.13100871
3846,2015,4294,1478,0,7,13,64,51,1,0.15208551
3847,2015,7231,1478,0,-1,-1,65,66,0,0.14910406
3848,2015,10694,1612,0,15,14,86,72,1,0.1747293
3849,2015,3950,2078,0,3,31,83,52,1,0.14039958
3850,2015,760,2112,0,0,-1,55,56,0,0.11531053
3851,2015,6694,2112,0,8,6,72,66,1,0.15960713
3852,2015,7197,2112,0,5,-13,53,66,0,0.1415156
3853,2015,3298,2370,0,-1,-14,52,66,0,0.1129548
3854,2015,5276,2370,0,-6,-20,61,81,0,0.15119766
3855,2015,7455,2370,0,-15,-29,56,85,0,0.1454112
3856,2015,7723,2370,0,-7,-19,49,68,0,0.15387906
3857,2015,9795,2370,0,-4,-6,57,63,0,0.15346812
3858,2015,10694,2370,0,0,-5,63,68,0,0.14593919
3859,2015,3162,2540,0,9,10,84,74,1,0.15029453
3860,2015,2540,3162,0,-9,-10,74,84,0,0.14952011
3861,2015,9795,3162,0,-1,11,75,64,1,0.17175509
3862,2015,5276,3196,0,3,7,70,63,1,0.18550187
3863,2015,652,3230,0,11,-1,56,57,0,0.16055676
3864,2015,10816,3230,0,8,8,75,67,1,0.14622137
3865,2015,2370,3298,0,1,14,66,52,1,0.20244099
3866,2015,3950,3298,0,-5,-19,68,87,0,0.14064561
3867,2015,5806,3298,0,-13,-10,76,86,0,0.1601551
3868,2015,9432,3298,0,-9,-12,62,74,0,0.118159644
3869,2015,4294,3360,0,15,23,79,56,1,0.14570639
3870,2015,4835,3360,0,0,-10,64,74,0,0.16844031
3871,2015,6311,3434,0,9,2,67,65,1,0.12946187
3872,2015,10594,3848,0,3,5,81,76,1,0.15863095
3873,2015,2078,3950,0,-3,-31,52,83,0,0.13885772
3874,2015,3298,3950,0,5,19,87,68,1,0.13825685
3875,2015,9299,3984,0,-11,1,60,59,1,0.16901979
3876,2015,6144,4179,0,-13,-19,56,75,0,0.14774641
3877,2015,10594,4179,0,-5,13,78,65,1,0.17031184
3878,2015,1478,4294,0,-7,-13,51,64,0,0.13062131
3879,2015,3360,4294,0,-15,-23,56,79,0,0.14620113
3880,2015,6572,4294,0,-2,-2,66,68,0,0.12892586
3881,2015,10498,4294,0,-4,-39,39,78,0,0.11547645
3882,2015,10694,4294,0,0,7,71,64,1,0.16715164
3883,2015,10050,4362,0,15,41,93,52,1,0.1723075
3884,2015,5276,4626,0,-3,6,76,70,1,0.1621784
3885,2015,5959,4626,0,-4,-10,65,75,0,0.12716502
3886,2015,6470,4626,0,-1,-13,53,66,0,0.13220616
3887,2015,9347,4626,0,-9,-2,55,57,0,0.14274356
3888,2015,5959,4762,0,1,1,66,65,1,0.14114156
3889,2015,3360,4835,0,0,10,74,64,1,0.13689275
3890,2015,9948,4971,0,-9,-3,62,65,0,0.12359753
3891,2015,10498,4971,0,-1,10,69,59,1,0.10472552
3892,2015,2370,5276,0,6,20,81,61,1,0.18678251
3893,2015,3196,5276,0,-3,-7,63,70,0,0.103001036
3894,2015,4626,5276,0,3,-6,70,76,0,0.15996414
3895,2015,6694,5276,0,4,-4,58,62,0,0.16945438
3896,2015,10084,5276,0,5,-6,54,60,0,0.12450847
3897,2015,1077,5344,0,0,-4,90,94,0,0.1783932
3898,2015,10816,5344,0,5,19,76,57,1,0.13819252
3899,2015,3298,5806,0,13,10,86,76,1,0.13026871
3900,2015,4626,5959,0,4,10,75,65,1,0.17430033
3901,2015,4762,5959,0,-1,-1,65,66,0,0.1401653
3902,2015,10050,5959,0,7,-3,68,71,0,0.18892221
3903,2015,4179,6144,0,13,19,75,56,1,0.15574275
3904,2015,440,6311,0,-1,-9,78,87,0,0.16627908
3905,2015,3434,6311,0,-9,-2,65,67,0,0.15725026
3906,2015,10694,6311,0,3,7,79,72,1,0.17291716
3907,2015,7455,6334,0,0,4,81,77,1,0.17811538
3908,2015,6572,6402,0,11,4,69,65,1,0.11782958
3909,2015,4626,6470,0,1,13,66,53,1,0.17223623
3910,2015,10782,6470,0,-7,-17,54,71,0,0.13031882
3911,2015,1043,6572,0,-3,-3,64,67,0,0.15692525
3912,2015,4294,6572,0,2,2,68,66,1,0.15277971
3913,2015,6402,6572,0,-11,-4,65,69,0,0.17988023
3914,2015,10594,6572,0,-4,-11,70,81,0,0.18248977
3915,2015,318,6659,0,8,15,73,58,1,0.14869396
3916,2015,9914,6659,0,3,-3,72,75,0,0.1742796
3917,2015,175,6694,0,-11,-9,60,69,0,0.1427874
3918,2015,2112,6694,0,-8,-6,66,72,0,0.18234265
3919,2015,5276,6694,0,-4,4,62,58,1,0.15829264
3920,2015,6826,6728,0,1,6,79,73,1,0.15242417
3921,2015,6728,6826,0,-1,-6,73,79,0,0.119553536
3922,2015,10694,6826,0,7,7,72,65,1,0.16921428
3923,2015,2112,7197,0,-5,13,66,53,1,0.18975021
3924,2015,1478,7231,0,1,1,66,65,1,0.13184206
3925,2015,2370,7455,0,15,29,85,56,1,0.18915176
3926,2015,6334,7455,0,0,-4,77,81,0,0.10927804
3927,2015,2370,7723,0,7,19,68,49,1,0.1856846
3928,2015,8435,7723,0,-1,-12,64,76,0,0.15875043
3929,2015,9795,8021,0,7,7,57,50,1,0.16570292
3930,2015,9432,8089,0,-5,1,60,59,1,0.10910337
3931,2015,7723,8435,0,1,12,76,64,1,0.16490723
3932,2015,1043,8912,0,5,8,56,48,1,0.13968098
3933,2015,318,9265,0,13,21,93,72,1,0.16250776
3934,2015,3984,9299,0,11,-1,59,60,0,0.122649334
3935,2015,9432,9299,0,3,17,92,75,1,0.10665152
3936,2015,4626,9347,0,9,2,57,55,1,0.1679217
3937,2015,3298,9432,0,9,12,74,62,1,0.1474637
3938,2015,8089,9432,0,5,-1,59,60,0,0.16958192
3939,2015,9299,9432,0,-3,-17,75,92,0,0.17557009
3940,2015,2370,9795,0,4,6,63,57,1,0.18585287
3941,2015,3162,9795,0,1,-11,64,75,0,0.14119044
3942,2015,8021,9795,0,-7,-7,50,57,0,0.15597169
3943,2015,6659,9914,0,-3,3,75,72,1,0.15463117
3944,2015,4971,9948,0,9,3,65,62,1,0.17681652
3945,2015,4362,10050,0,-15,-41,52,93,0,0.16175635
3946,2015,5959,10050,0,-7,3,71,68,1,0.121178105
3947,2015,671,10084,0,-13,-12,67,79,0,0.13793068
3948,2015,5276,10084,0,-5,6,60,54,1,0.17669567
3949,2015,1009,10498,0,-7,-6,62,68,0,0.1611324
3950,2015,4294,10498,0,4,39,78,39,1,0.15828656
3951,2015,4971,10498,0,1,-10,59,69,0,0.18454365
3952,2015,3848,10594,0,-3,-5,76,81,0,0.17503169
3953,2015,4179,10594,0,5,-13,65,78,0,0.14650337
3954,2015,6572,10594,0,4,11,81,70,1,0.11676111
3955,2015,318,10694,0,-1,-7,78,85,0,0.15001777
3956,2015,1612,10694,0,-15,-14,72,86,0,0.11862123
3957,2015,2370,10694,0,0,5,68,63,1,0.18893558
3958,2015,4294,10694,0,0,-7,64,71,0,0.13712822
3959,2015,6311,10694,0,-3,-7,72,79,0,0.123047076
3960,2015,6826,10694,0,-7,-7,65,72,0,0.13209064
3961,2015,440,10717,0,7,3,56,53,1,0.14713177
3962,2015,6470,10782,0,7,17,71,54,1,0.1493692
3963,2015,318,10816,0,4,8,68,60,1,0.16218053
3964,2015,3230,10816,0,-8,-8,67,75,0,0.12785992
3965,2015,5344,10816,0,-5,-19,57,76,0,0.14746884
3966,2016,10595,319,0,-5,10,65,55,1,0.11911605
3967,2016,3985,387,0,8,17,78,61,1,0.13078769
3968,2016,7232,387,0,7,-2,83,85,0,0.16874063
3969,2016,4180,585,0,15,26,105,79,1,0.13692357
3970,2016,10851,653,0,-7,4,79,75,1,0.15897427
3971,2016,5175,1010,0,11,7,79,72,1,0.17282996
3972,2016,9015,1044,0,1,-10,61,71,0,0.1597723
3973,2016,10085,1044,0,8,8,77,69,1,0.11664954
3974,2016,3469,1170,0,-9,11,77,66,1,0.14116645
3975,2016,3849,1411,0,7,25,99,74,1,0.17935227
3976,2016,8470,1479,0,1,2,78,76,1,0.15259251
3977,2016,1810,1708,0,-1,7,74,67,1,0.14198394
3978,2016,1708,1810,0,1,-7,67,74,0,0.13417643
3979,2016,4180,1810,0,8,12,73,61,1,0.13863286
3980,2016,6695,1922,0,13,14,82,68,1,0.13750789
3981,2016,8693,2113,0,-3,19,70,51,1,0.16217554
3982,2016,6827,2371,0,3,14,82,68,1,0.14811128
3983,2016,9626,2371,0,-9,-8,85,93,0,0.10902705
3984,2016,10851,2371,0,-8,-7,64,71,0,0.14322998
3985,2016,2776,2706,0,0,31,96,65,1,0.1679202
3986,2016,2706,2776,0,0,-31,65,96,0,0.11496689
3987,2016,6312,2776,0,15,16,83,67,1,0.18073961
3988,2016,9796,2977,0,11,11,80,69,1,0.12392478
3989,2016,7990,3299,0,5,-16,52,68,0,0.16607368
3990,2016,8693,3299,0,1,3,63,60,1,0.1442683
3991,2016,9796,3299,0,8,-23,59,82,0,0.13368054
3992,2016,10085,3361,0,15,36,81,45,1,0.13672622
3993,2016,1170,3469,0,9,-11,66,77,0,0.1269593
3994,2016,4972,3469,0,8,13,73,60,1,0.14594992
3995,2016,6827,3556,0,15,39,91,52,1,0.16416094
3996,2016,8270,3556,0,0,-4,55,59,0,0.14383897
3997,2016,1411,3849,0,-7,-25,74,99,0,0.13517143
3998,2016,4295,3849,0,1,-6,67,73,0,0.16628954
3999,2016,6312,3849,0,4,15,101,86,1,0.17104647
4000,2016,3985,3917,0,9,13,94,81,1,0.124283046
4001,2016,8777,3951,0,-3,-2,70,72,0,0.106398575
4002,2016,10051,3951,0,5,19,87,68,1,0.1462814
4003,2016,387,3985,0,-8,-17,61,78,0,0.16587898
4004,2016,3917,3985,0,-9,-13,81,94,0,0.1817653
4005,2016,10085,3985,0,3,13,84,71,1,0.13470258
4006,2016,585,4180,0,-15,-26,79,105,0,0.14433388
4007,2016,1810,4180,0,-8,-12,61,73,0,0.14015925
4008,2016,4972,4180,0,-4,-16,63,79,0,0.14453755
4009,2016,10051,4180,0,-1,5,64,59,1,0.16826716
4010,2016,3849,4295,0,-1,6,73,67,1,0.16661099
4011,2016,8659,4295,0,-9,-28,57,85,0,0.10837926
4012,2016,3469,4972,0,-8,-13,60,73,0,0.13339075
4013,2016,4180,4972,0,4,16,79,63,1,0.13684018
4014,2016,7537,4972,0,-7,-5,74,79,0,0.1732242
4015,2016,1010,5175,0,-11,-7,72,79,0,0.10938507
4016,2016,10051,5175,0,1,23,92,69,1,0.15764338
4017,2016,10595,5175,0,-8,-8,57,65,0,0.1301253
4018,2016,6573,5243,0,5,7,70,63,1,0.13866939
4019,2016,9198,5243,0,0,-5,62,67,0,0.12692338
4020,2016,5746,5277,0,-13,9,90,81,1,0.12528177
4021,2016,5277,5746,0,13,-9,81,90,0,0.14250976
4022,2016,8693,5746,0,5,25,75,50,1,0.16065004
4023,2016,2776,6312,0,-15,-16,67,83,0,0.14098965
4024,2016,3849,6312,0,-4,-15,86,101,0,0.16466327
4025,2016,6573,6312,0,-5,-14,74,88,0,0.13459633
4026,2016,7198,6312,0,-8,-19,66,85,0,0.110512584
4027,2016,8693,6312,0,-9,-17,66,83,0,0.13367552
4028,2016,10051,6312,0,-1,3,77,74,1,0.14738685
4029,2016,8913,6471,0,5,-3,72,75,0,0.18154065
4030,2016,8947,6471,0,8,4,92,88,1,0.14269394
4031,2016,5243,6573,0,-5,-7,63,70,0,0.1734097
4032,2016,6312,6573,0,5,14,88,74,1,0.18335733
4033,2016,8022,6573,0,-8,-1,75,76,0,0.12977037
4034,2016,10695,6573,0,-1,-5,56,61,0,0.16902396
4035,2016,1922,6695,0,-13,-14,68,82,0,0.15856212
4036,2016,6827,6695,0,1,-12,68,80,0,0.16598448
4037,2016,8947,6695,0,-1,-14,63,77,0,0.1385524
4038,2016,9915,6695,0,-8,-4,81,85,0,0.17152095
4039,2016,10051,6695,0,0,44,95,51,1,0.16511393
4040,2016,2371,6827,0,-3,-14,68,82,0,0.1781207
4041,2016,3556,6827,0,-15,-39,52,91,0,0.13892247
4042,2016,6695,6827,0,-1,12,80,68,1,0.13446882
4043,2016,8470,6827,0,-7,-5,64,69,0,0.14665093
4044,2016,9915,6861,0,-3,8,75,67,1,0.16393244
4045,2016,10695,7031,0,3,4,47,43,1,0.17608361
4046,2016,6312,7198,0,8,19,85,66,1,0.1932184
4047,2016,9694,7198,0,1,-1,69,70,0,0.13284422
4048,2016,387,7232,0,-7,2,85,83,1,0.15033919
4049,2016,4972,7537,0,7,5,79,74,1,0.12964016
4050,2016,3299,7990,0,-5,16,68,52,1,0.1489353
4051,2016,6573,8022,0,8,1,76,75,1,0.15653744
4052,2016,10499,8022,0,11,-14,56,70,0,0.13337986
4053,2016,3556,8270,0,0,4,59,55,1,0.14724328
4054,2016,1479,8470,0,-1,-2,76,78,0,0.14648536
4055,2016,6827,8470,0,7,5,69,64,1,0.16099654
4056,2016,4295,8659,0,9,28,85,57,1,0.19013245
4057,2016,2113,8693,0,3,-19,51,70,0,0.11412851
4058,2016,3299,8693,0,-1,-3,60,63,0,0.15786348
4059,2016,5746,8693,0,-5,-25,50,75,0,0.11785426
4060,2016,6312,8693,0,9,17,83,66,1,0.18373437
4061,2016,10085,8693,0,9,-6,62,68,0,0.12968566
4062,2016,3951,8777,0,3,2,72,70,1,0.19715007
4063,2016,6471,8913,0,-5,3,75,72,1,0.11968021
4064,2016,6471,8947,0,-8,-4,88,92,0,0.13558595
4065,2016,6695,8947,0,1,14,77,63,1,0.14570086
4066,2016,10533,8947,0,-11,-27,65,92,0,0.114627466
4067,2016,1044,9015,0,-1,10,71,61,1,0.16998735
4068,2016,5243,9198,0,0,5,67,62,1,0.17821908
4069,2016,10051,9565,0,13,30,86,56,1,0.16079742
4070,2016,2371,9626,0,9,8,93,85,1,0.1941237
4071,2016,7198,9694,0,-1,1,70,69,1,0.13523272
4072,2016,2977,9796,0,-11,-11,69,80,0,0.18602522
4073,2016,3299,9796,0,-8,23,82,59,1,0.16219863
4074,2016,6695,9915,0,8,4,85,81,1,0.13220192
4075,2016,6861,9915,0,3,-8,67,75,0,0.15073536
4076,2016,10595,9983,0,0,20,70,50,1,0.14658941
4077,2016,3951,10051,0,-5,-19,68,87,0,0.1808201
4078,2016,4180,10051,0,1,-5,59,64,0,0.12712413
4079,2016,5175,10051,0,-1,-23,69,92,0,0.15307066
4080,2016,6312,10051,0,1,-3,74,77,0,0.17812029
4081,2016,6695,10051,0,0,-44,51,95,0,0.13482526
4082,2016,9565,10051,0,-13,-30,56,86,0,0.1453675
4083,2016,1044,10085,0,-8,-8,69,77,0,0.18764392
4084,2016,3361,10085,0,-15,-36,45,81,0,0.13861048
4085,2016,3985,10085,0,-3,-13,71,84,0,0.14355281
4086,2016,8693,10085,0,-9,6,68,62,1,0.15580569
4087,2016,10817,10465,0,13,18,71,53,1,0.13813412
4088,2016,8022,10499,0,-11,14,70,56,1,0.13925223
4089,2016,8947,10533,0,11,27,92,65,1,0.15127537
4090,2016,319,10595,0,5,-10,55,65,0,0.19122586
4091,2016,5175,10595,0,8,8,65,57,1,0.1643379
4092,2016,9983,10595,0,0,-20,50,70,0,0.12412746
4093,2016,6573,10695,0,1,5,61,56,1,0.14046513
4094,2016,7031,10695,0,-3,-4,43,47,0,0.123223275
4095,2016,10817,10695,0,5,-3,63,66,0,0.14565471
4096,2016,10465,10817,0,-13,-18,53,71,0,0.18526667
4097,2016,10695,10817,0,-5,3,66,63,1,0.16689909
4098,2016,653,10851,0,7,-4,75,79,0,0.14166692
4099,2016,2371,10851,0,8,7,71,64,1,0.18011935
4100,2017,6323,320,0,-13,-18,82,100,0,0.15562652
4101,2017,8539,320,0,-5,-9,60,69,0,0.12967631
4102,2017,10818,320,0,-9,2,73,71,1,0.17819485
4103,2017,6313,442,0,7,7,72,65,1,0.18709171
4104,2017,7991,442,0,-1,-6,71,77,0,0.14348218
4105,2017,6146,654,0,-11,-18,73,91,0,0.16061716
4106,2017,8159,654,0,-4,20,70,50,1,0.12823583
4107,2017,9695,654,0,-8,-4,78,82,0,0.15329269
4108,2017,10500,984,0,9,6,86,80,1,0.15589887
4109,2017,5747,1045,0,-8,-9,65,74,0,0.1573619
4110,2017,6313,1045,0,3,12,92,80,1,0.17740223
4111,2017,10662,1045,0,-9,-12,64,76,0,0.12665302
4112,2017,4215,1480,0,-5,-14,61,75,0,0.13200256
4113,2017,9434,1480,0,3,12,79,67,1,0.15335466
4114,2017,7321,1912,0,-5,12,84,72,1,0.17299673
4115,2017,10596,2114,0,-3,6,64,58,1,0.14989468
4116,2017,8159,2372,0,-5,7,88,81,1,0.12037067
4117,2017,9135,2372,0,-13,-22,65,87,0,0.1289587
4118,2017,2811,2639,0,9,15,80,65,1,0.15246686
4119,2017,2910,2777,0,11,6,86,80,1,0.18005046
4120,2017,2639,2811,0,-9,-15,65,80,0,0.15217595
4121,2017,8159,2811,0,-3,7,77,70,1,0.13059822
4122,2017,10086,2811,0,-1,-26,39,65,0,0.14171647
4123,2017,10696,2811,0,-4,-1,83,84,0,0.18122771
4124,2017,2777,2910,0,-11,-6,80,86,0,0.14095812
4125,2017,10818,2910,0,-8,25,91,66,1,0.15998092
4126,2017,6313,3300,0,0,6,71,65,1,0.19340587
4127,2017,6506,3300,0,-7,-6,73,79,0,0.115549885
4128,2017,7538,3300,0,-15,-20,46,66,0,0.16086552
4129,2017,8159,3300,0,-6,-4,73,77,0,0.13960415
4130,2017,10500,3300,0,-3,-3,58,61,0,0.16808495
4131,2017,10818,3300,0,-10,-24,59,83,0,0.18029629
4132,2017,6828,3918,0,11,16,93,77,1,0.17893597
4133,2017,6044,3986,0,-7,-11,73,84,0,0.15976025
4134,2017,7233,3986,0,1,4,80,76,1,0.1265046
4135,2017,4628,4113,0,13,15,78,63,1,0.13335729
4136,2017,5278,4181,0,-8,-20,70,90,0,0.16961074
4137,2017,6828,4181,0,-2,14,74,60,1,0.18308048
4138,2017,7233,4181,0,-3,-32,66,98,0,0.12472095
4139,2017,9315,4181,0,-15,-38,62,100,0,0.15452889
4140,2017,1480,4215,0,5,14,75,61,1,0.15793507
4141,2017,10364,4215,0,0,-7,88,95,0,0.13552776
4142,2017,9434,4262,0,11,17,97,80,1,0.15425853
4143,2017,5848,4296,0,-13,-9,70,79,0,0.17108932
4144,2017,6313,4296,0,1,2,75,73,1,0.17161186
4145,2017,9434,4296,0,-1,-11,75,86,0,0.13919327
4146,2017,10596,4296,0,-8,-3,62,65,0,0.13425894
